player_id,player_name,position,team(s),league_position,country,league,season,minutes_played,FTE_games_played,games_started,full_games_played,games_subbed_on,games_subbed_off,goals,assists,contribution_ols,contribution_ols_std,ridge_contribution_alpha_10_0,ridge_contribution_alpha_10_0_std,lasso_contribution_alpha_0_001,lasso_contribution_alpha_0_001_std,lasso_contribution_alpha_best,lasso_contribution_alpha_best_std,partialled_lasso_contribution_alpha_best,partialled_lasso_contribution_alpha_best_std,partialled_contribution_ols,partialled_contribution_ols_std,partialled_ridge_contribution_alpha_10_0,partialled_ridge_contribution_alpha_10_0_std,partialled_lasso_contribution_alpha_0_001,partialled_lasso_contribution_alpha_0_001_std,is_pooled_member,pooled_group_key,other_players_same_minutes,total_regular_games,valid_regular_games,missing_games_count,no_observations,lasso_alpha_selected,partialled_lasso_alpha_selected
1082,S. Lainer,D,Borussia Monchengladbach,14,Germany,Bundesliga,2023,741.0,8.102,8,2,7,6,0,1,0.989,0.631,0.205,0.194,0.116,0.204,0.162,0.226,0.00585,0.0873,0.989,0.631,0.235,0.193,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
3013,D. Kownacki,F,Werder Bremen,9,Germany,Bundesliga,2023,410.0,4.435,3,0,19,3,0,0,0.985,0.458,0.099,0.234,0.0,0.204,0.0,0.226,0.0,0.0873,0.985,0.458,0.0957,0.232,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
280335,Unknown,Unknown,Bayern Munich,3,Germany,Bundesliga,2023,45.0,0.511,0,0,4,0,0,0,0.969,0.985,-0.0832,0.443,0.0,0.204,0.0,0.226,0.0,0.0873,0.969,0.985,-0.0719,0.44,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
48629,N. Loosli,D,Vfl Bochum,15,Germany,Bundesliga,2023,340.0,3.735,2,2,8,0,0,0,0.966,0.791,0.404,0.253,0.264,0.204,0.291,0.226,0.0339,0.0873,0.966,0.791,0.419,0.252,0.0175,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
289460,J. Malatini,D,Werder Bremen,9,Germany,Bundesliga,2023,617.0,6.643,6,4,5,2,1,0,0.965,0.633,-0.583,0.264,-0.685,0.204,-0.703,0.226,-0.125,0.0873,0.965,0.633,-0.574,0.262,-0.103,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
203007,R. Reitz,M,Borussia Monchengladbach,14,Germany,Bundesliga,2023,2176.0,24.028,24,7,10,17,6,3,0.958,0.66,0.149,0.191,0.0157,0.204,0.0338,0.226,0.0325,0.0873,0.958,0.66,0.159,0.189,0.0259,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
26319,F. Agu,M,Werder Bremen,9,Germany,Bundesliga,2023,1651.0,17.904,19,4,5,15,0,0,0.954,0.533,0.0219,0.255,0.0215,0.204,0.00671,0.226,0.0,0.0873,0.954,0.533,-0.0075,0.253,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
322627,F. Chiarodia,D,Borussia Monchengladbach,14,Germany,Bundesliga,2023,155.0,1.723,1,0,6,1,0,0,0.949,0.765,0.106,0.319,0.0,0.204,0.0,0.226,0.0,0.0873,0.949,0.765,0.0958,0.317,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
280091,T. Oermann,D,Vfl Bochum,15,Germany,Bundesliga,2023,744.0,8.021,8,3,8,5,0,0,0.949,0.786,0.325,0.234,0.0539,0.204,0.0807,0.226,0.122,0.0873,0.949,0.786,0.32,0.232,0.101,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
24904,N. Dorsch,M,FC Augsburg,11,Germany,Bundesliga,2023,1389.0,15.235,16,9,5,7,0,0,0.943,0.505,0.573,0.222,0.109,0.204,0.175,0.226,0.0,0.0873,0.943,0.505,0.573,0.22,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
387973,Unknown,Unknown,1899 Hoffenheim,7,Germany,Bundesliga,2023,13.0,0.141,0,0,1,0,0,0,0.934,1.41,0.0873,0.484,0.0,0.204,0.0,0.226,0.0,0.0873,0.934,1.41,0.0955,0.481,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
532,M. de Ligt,D,Bayern Munich,3,Germany,Bundesliga,2023,1435.0,15.564,16,12,6,4,2,0,0.933,0.748,-0.203,0.207,-0.0838,0.204,-0.122,0.226,-0.167,0.0873,0.933,0.748,-0.259,0.205,-0.155,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
511,L. Goretzka,F,Bayern Munich,3,Germany,Bundesliga,2023,2271.0,24.756,25,17,5,8,6,7,0.932,0.612,-0.147,0.194,-0.084,0.204,-0.0765,0.226,-0.105,0.0873,0.932,0.612,-0.158,0.192,-0.109,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
1124,Unknown,Unknown,Werder Bremen,9,Germany,Bundesliga,2023,35.0,0.372,0,0,1,0,0,0,0.931,1.02,-0.328,0.456,0.0,0.204,0.0,0.226,0.0,0.0873,0.931,1.02,-0.328,0.453,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
26242,K. Schlotterbeck,D,Vfl Bochum,15,Germany,Bundesliga,2023,2242.0,24.261,24,23,3,1,5,1,0.925,0.809,0.247,0.215,0.0983,0.204,0.122,0.226,0.133,0.0873,0.925,0.809,0.269,0.214,0.118,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
6011,R. Borré,F,Werder Bremen,9,Germany,Bundesliga,2023,1028.0,11.169,11,2,8,9,4,0,0.924,0.46,-0.0789,0.204,-0.033,0.204,-0.0431,0.226,-0.0889,0.0873,0.924,0.46,-0.0897,0.202,-0.0709,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
426,M. Uth,F,1.FC Köln,17,Germany,Bundesliga,2023,377.0,4.142,3,0,8,3,0,1,0.921,0.57,0.306,0.252,0.000264,0.204,0.0583,0.226,0.0,0.0873,0.921,0.57,0.354,0.25,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
24861,S. Polter,F,SV Darmstadt 98,18,Germany,Bundesliga,2023,449.0,4.897,4,1,5,3,0,1,0.906,0.435,0.143,0.26,0.0,0.204,0.0,0.226,0.079,0.0873,0.906,0.435,0.169,0.258,0.0688,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
10375,Iago,D,FC Augsburg,11,Germany,Bundesliga,2023,1652.0,17.922,18,12,5,6,1,1,0.906,0.539,0.68,0.234,0.554,0.204,0.594,0.226,0.344,0.0873,0.906,0.539,0.688,0.232,0.315,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
26343,S. Tigges,F,1.FC Köln,17,Germany,Bundesliga,2023,715.0,7.893,6,1,19,5,3,0,0.892,0.485,0.41,0.197,0.0113,0.204,0.053,0.226,0.128,0.0873,0.892,0.485,0.416,0.196,0.116,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
26287,P. Hofmann,F,Vfl Bochum,15,Germany,Bundesliga,2023,1612.0,17.492,18,4,11,14,4,2,0.888,0.721,0.207,0.181,0.0861,0.204,0.0977,0.226,0.016,0.0873,0.888,0.721,0.238,0.18,0.00534,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
25300,R. Khedira,M,Union Berlin,16,Germany,Bundesliga,2023,1342.0,14.947,18,9,2,9,0,0,0.878,0.318,0.648,0.194,0.355,0.204,0.403,0.226,0.0694,0.0873,0.878,0.318,0.667,0.193,0.06,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
1915,B. Sarr,D,Bayern Munich,3,Germany,Bundesliga,2023,106.0,1.176,1,1,1,0,0,0,0.877,0.747,-0.0668,0.368,0.0,0.204,0.0,0.226,0.0,0.0873,0.877,0.747,-0.064,0.366,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
25290,J. Gouweleeuw,D,FC Augsburg,11,Germany,Bundesliga,2023,2650.0,28.869,29,27,1,2,1,0,0.858,0.551,0.463,0.282,0.132,0.204,0.153,0.226,0.0,0.0873,0.858,0.551,0.499,0.281,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
128793,D. Jurásek,M,1899 Hoffenheim,7,Germany,Bundesliga,2023,494.0,5.494,4,2,9,2,0,1,0.854,0.374,0.595,0.256,0.342,0.204,0.377,0.226,0.384,0.0873,0.854,0.374,0.588,0.255,0.34,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
318531,Unknown,Unknown,Borussia Monchengladbach,14,Germany,Bundesliga,2023,24.0,0.258,0,0,3,0,0,0,0.853,1.31,0.322,0.445,0.0,0.204,0.0,0.226,0.0,0.0873,0.853,1.31,0.335,0.442,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
125723,Unknown,Unknown,FC Heidenheim,8,Germany,Bundesliga,2023,5.0,0.053,0,0,2,0,0,0,0.853,2.71,0.0054,0.464,0.0,0.204,0.0,0.226,0.0,0.0873,0.853,2.71,0.0224,0.461,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
24913,N. Dovedan,M,FC Heidenheim,8,Germany,Bundesliga,2023,697.0,7.648,5,0,16,5,3,1,0.848,2.28,-0.00468,0.184,-0.0271,0.204,-0.0164,0.226,0.0883,0.0873,0.848,2.28,0.0133,0.183,0.0721,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
8,Raphaël Guerreiro,M,Bayern Munich,3,Germany,Bundesliga,2023,1215.0,13.168,13,5,7,8,3,0,0.845,0.617,-0.132,0.209,-0.00853,0.204,-0.0301,0.226,-0.123,0.0873,0.845,0.617,-0.173,0.207,-0.112,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
162480,E. Martel,M,1.FC Köln,17,Germany,Bundesliga,2023,2480.0,27.404,29,20,1,9,1,1,0.844,0.533,0.277,0.212,0.0,0.204,0.0428,0.226,0.0329,0.0873,0.844,0.533,0.312,0.211,0.0197,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
25362,D. Selke,F,1.FC Köln,17,Germany,Bundesliga,2023,1282.0,14.179,16,5,3,11,6,0,0.842,0.503,0.294,0.189,0.0,0.204,0.0,0.226,0.0,0.0873,0.842,0.503,0.323,0.188,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
8683,Unknown,Unknown,FC Augsburg,11,Germany,Bundesliga,2023,52.0,0.576,0,0,3,0,0,0,0.84,0.71,0.455,0.42,0.0612,0.204,0.18,0.226,0.171,0.0873,0.84,0.71,0.492,0.417,0.107,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
216770,Unknown,Unknown,Werder Bremen,9,Germany,Bundesliga,2023,26.0,0.286,0,0,3,0,0,0,0.832,1.02,-0.303,0.473,0.0,0.204,0.0,0.226,-0.143,0.0873,0.832,1.02,-0.297,0.47,-0.0513,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
287927,J. Diehl,M,1.FC Köln,17,Germany,Bundesliga,2023,175.0,1.891,1,0,6,2,0,0,0.829,0.587,0.319,0.31,0.0,0.204,0.0,0.226,0.0,0.0873,0.829,0.587,0.368,0.308,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
80434,T. Čvančara,F,Borussia Monchengladbach,14,Germany,Bundesliga,2023,929.0,10.174,7,1,14,6,4,1,0.824,0.652,-0.00359,0.175,0.0,0.204,0.0,0.226,0.0,0.0873,0.824,0.652,0.00227,0.174,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
24993,S. Adamyan,F,1.FC Köln,17,Germany,Bundesliga,2023,824.0,9.153,8,1,12,7,1,2,0.817,0.499,0.295,0.189,0.0,0.204,0.0,0.226,-0.00277,0.0873,0.817,0.499,0.301,0.188,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
2048,M. Wöber,D,Borussia Monchengladbach,14,Germany,Bundesliga,2023,2096.0,22.949,24,18,1,6,2,3,0.812,0.674,0.0335,0.203,0.0,0.204,0.0,0.226,0.0,0.0873,0.812,0.674,0.0448,0.201,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
25047,T. Kempe,M,SV Darmstadt 98,18,Germany,Bundesliga,2023,1354.0,15.013,15,5,9,10,3,2,0.811,0.366,0.199,0.184,0.0955,0.204,0.104,0.226,0.139,0.0873,0.811,0.366,0.216,0.183,0.127,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
231029,N. Tella,F,Bayer Leverkusen,1,Germany,Bundesliga,2023,802.0,8.884,8,1,16,7,5,2,0.808,0.88,0.674,0.275,0.199,0.204,0.289,0.226,0.0,0.0873,0.808,0.88,0.637,0.273,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
25074,A. Losilla,M,Vfl Bochum,15,Germany,Bundesliga,2023,2633.0,28.71,31,19,0,12,1,2,0.801,0.722,0.289,0.219,0.231,0.204,0.239,0.226,0.105,0.0873,0.801,0.722,0.294,0.218,0.0884,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
178093,Y. Keitel,D,SC Freiburg,10,Germany,Bundesliga,2023,928.0,10.19,11,7,4,4,1,0,0.795,0.394,0.428,0.216,0.0914,0.204,0.141,0.226,0.0464,0.0873,0.795,0.394,0.412,0.215,0.0297,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
152654,J. Frimpong,M,Bayer Leverkusen,1,Germany,Bundesliga,2023,2260.0,25.063,27,7,4,20,9,7,0.79,0.899,0.669,0.275,0.0889,0.204,0.207,0.226,0.0,0.0873,0.79,0.899,0.636,0.274,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
25455,A. Barkok,M,FSV Mainz 05,13,Germany,Bundesliga,2023,343.0,3.651,1,0,12,1,1,0,0.776,0.487,0.558,0.246,0.523,0.204,0.536,0.226,0.215,0.0873,0.776,0.487,0.558,0.245,0.207,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
146009,F. Hornby,F,SV Darmstadt 98,18,Germany,Bundesliga,2023,211.0,2.317,1,0,6,1,0,0,0.767,0.486,-0.0926,0.301,-0.0969,0.204,-0.143,0.226,0.0,0.0873,0.767,0.486,-0.0537,0.299,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
1234,A. Král,M,Union Berlin,16,Germany,Bundesliga,2023,1360.0,15.03,13,9,11,4,0,0,0.749,0.343,0.559,0.201,0.347,0.204,0.382,0.226,0.0616,0.0873,0.749,0.343,0.616,0.2,0.0528,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
25410,J. Guilavogui,D,FSV Mainz 05,13,Germany,Bundesliga,2023,427.0,4.695,5,2,6,3,0,1,0.744,0.516,0.23,0.233,0.0705,0.204,0.128,0.226,0.0,0.0873,0.744,0.516,0.277,0.232,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
508,K. Coman,M,Bayern Munich,3,Germany,Bundesliga,2023,1115.0,12.436,15,2,2,13,3,3,0.744,0.708,-0.254,0.225,-0.0954,0.204,-0.11,0.226,-0.0532,0.0873,0.744,0.708,-0.283,0.223,-0.0457,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
193720,S. Alvero,M,Werder Bremen,9,Germany,Bundesliga,2023,130.0,1.412,1,0,5,1,1,0,0.742,0.741,-0.586,0.353,-0.0133,0.204,-0.113,0.226,0.0,0.0873,0.742,0.741,-0.57,0.351,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
8625,Unknown,Unknown,Union Berlin,16,Germany,Bundesliga,2023,146.0,1.566,0,0,7,0,1,0,0.742,0.43,0.496,0.308,0.146,0.204,0.229,0.226,0.0,0.0873,0.742,0.43,0.513,0.305,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
26358,B. Manu,M,SV Darmstadt 98,18,Germany,Bundesliga,2023,179.0,2.058,3,0,1,3,0,0,0.729,0.46,0.0474,0.295,0.0,0.204,0.0,0.226,0.0,0.0873,0.729,0.46,0.0922,0.293,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
726,A. Kramarić,F,1899 Hoffenheim,7,Germany,Bundesliga,2023,2235.0,24.319,25,12,5,13,15,6,0.728,0.318,0.495,0.181,0.262,0.204,0.296,0.226,0.114,0.0873,0.728,0.318,0.511,0.18,0.0914,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
25380,L. Maina,M,1.FC Köln,17,Germany,Bundesliga,2023,1914.0,21.279,21,5,10,16,1,3,0.724,0.503,0.283,0.172,0.0,0.204,0.0,0.226,0.0135,0.0873,0.724,0.503,0.275,0.171,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
709,P. Kadeřábek,M,1899 Hoffenheim,7,Germany,Bundesliga,2023,2457.0,26.915,28,18,1,10,3,4,0.717,0.289,0.421,0.182,0.273,0.204,0.293,0.226,0.000733,0.0873,0.717,0.289,0.438,0.181,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
1725,D. Ljubičić,M,1.FC Köln,17,Germany,Bundesliga,2023,2064.0,22.835,24,15,2,9,0,2,0.701,0.521,0.11,0.182,-0.0304,0.204,-0.0271,0.226,0.0,0.0873,0.701,0.521,0.144,0.181,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
354085,F. Torsiello,F,SV Darmstadt 98,18,Germany,Bundesliga,2023,158.0,1.744,1,0,9,1,0,0,0.701,0.483,-0.173,0.3,0.0,0.204,0.0,0.226,0.0,0.0873,0.701,0.483,-0.142,0.298,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
50852,J. Scally,M,Borussia Monchengladbach,14,Germany,Bundesliga,2023,2276.0,25.167,25,19,6,6,1,4,0.7,0.664,0.00976,0.205,0.0,0.204,0.0,0.226,0.0,0.0873,0.7,0.664,0.00262,0.204,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
26530,Unknown,Unknown,FC Heidenheim,8,Germany,Bundesliga,2023,158.0,1.707,0,0,16,0,0,1,0.698,2.29,-0.0626,0.291,0.0,0.204,0.0,0.226,0.0,0.0873,0.698,2.29,-0.0603,0.289,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
37122,M. Bero,M,Vfl Bochum,15,Germany,Bundesliga,2023,1685.0,18.35,20,8,4,12,1,1,0.695,0.717,0.056,0.168,0.0347,0.204,0.0385,0.226,-0.0232,0.0873,0.695,0.717,0.0674,0.167,-0.0187,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
91181,Unknown,Unknown,1.FC Köln,17,Germany,Bundesliga,2023,60.0,0.68,0,0,5,0,0,0,0.693,0.694,0.0864,0.402,0.0,0.204,0.0,0.226,0.0,0.0873,0.693,0.694,0.107,0.399,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
163069,L. Netz,D,Borussia Monchengladbach,14,Germany,Bundesliga,2023,2240.0,24.637,25,14,5,11,0,4,0.689,0.633,0.0273,0.184,0.0538,0.204,0.0817,0.226,0.00868,0.0873,0.689,0.633,0.048,0.183,0.0208,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
15592,J. Stage,M,Werder Bremen,9,Germany,Bundesliga,2023,2380.0,25.762,26,16,4,10,3,1,0.686,0.549,-0.476,0.238,-0.255,0.204,-0.278,0.226,-0.107,0.0873,0.686,0.549,-0.425,0.236,-0.0942,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
725,R. Hack,F,Borussia Monchengladbach,14,Germany,Bundesliga,2023,1358.0,14.897,14,3,15,11,10,2,0.685,0.65,-0.0269,0.178,0.0,0.204,0.0,0.226,0.0236,0.0873,0.685,0.65,-0.0241,0.177,0.0118,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
177745,F. Alidou,M,1.FC Köln,17,Germany,Bundesliga,2023,1286.0,14.264,14,0,12,14,4,0,0.68,0.515,0.168,0.169,0.0,0.204,0.0,0.226,0.0422,0.0873,0.68,0.515,0.214,0.168,0.0255,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
184,H. Kane,F,Bayern Munich,3,Germany,Bundesliga,2023,2869.0,31.472,32,27,0,5,36,8,0.677,0.778,-0.294,0.31,0.0,0.204,-0.0208,0.226,-0.0587,0.0873,0.677,0.778,-0.364,0.308,-0.0293,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
25049,M. Mehlem,F,SV Darmstadt 98,18,Germany,Bundesliga,2023,1496.0,16.584,19,6,1,13,3,2,0.672,0.373,0.0611,0.196,0.0,0.204,0.0,0.226,0.0,0.0873,0.672,0.373,0.101,0.194,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
24839,M. Friedrich,D,Borussia Monchengladbach,14,Germany,Bundesliga,2023,1592.0,17.484,17,14,7,3,0,0,0.67,0.673,-0.0357,0.167,0.0,0.204,0.0,0.226,-0.0283,0.0873,0.67,0.673,-0.0299,0.165,-0.00271,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
354084,Unknown,Unknown,Eintracht Frankfurt,6,Germany,Bundesliga,2023,8.0,0.087,0,0,1,0,0,0,0.67,1.34,0.403,0.479,0.0,0.204,0.0,0.226,0.0,0.0873,0.67,1.34,0.419,0.476,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
25066,M. Leitsch,D,FSV Mainz 05,13,Germany,Bundesliga,2023,394.0,4.241,4,3,3,1,0,0,0.663,0.537,0.502,0.288,0.453,0.204,0.487,0.226,0.0968,0.0873,0.663,0.537,0.515,0.286,0.0755,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
175,E. Dier,D,Bayern Munich,3,Germany,Bundesliga,2023,1207.0,12.999,13,11,2,2,0,0,0.657,0.761,-0.503,0.254,-0.326,0.204,-0.363,0.226,-0.0396,0.0873,0.657,0.761,-0.519,0.253,-0.0372,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
25646,A. Pléa,M,Borussia Monchengladbach,14,Germany,Bundesliga,2023,1907.0,20.857,24,5,3,19,7,4,0.656,0.64,-0.114,0.171,0.0,0.204,0.0,0.226,0.0,0.0873,0.656,0.64,-0.0976,0.17,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
125312,F. Nürnberger,M,SV Darmstadt 98,18,Germany,Bundesliga,2023,1533.0,16.869,17,10,4,7,1,1,0.653,0.437,-0.263,0.198,-0.257,0.204,-0.255,0.226,-0.0855,0.0873,0.653,0.437,-0.201,0.197,-0.0715,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
25638,F. Neuhaus,M,Borussia Monchengladbach,14,Germany,Bundesliga,2023,1215.0,13.374,15,2,10,13,4,2,0.648,0.635,-0.0744,0.164,-0.0825,0.204,-0.0843,0.226,0.0,0.0873,0.648,0.635,-0.0771,0.163,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
26235,M. Gulde,D,SC Freiburg,10,Germany,Bundesliga,2023,2085.0,22.764,23,19,4,4,1,0,0.641,0.413,0.307,0.195,0.137,0.204,0.141,0.226,0.00704,0.0873,0.641,0.413,0.302,0.194,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
279905,Unknown,Unknown,1899 Hoffenheim,7,Germany,Bundesliga,2023,53.0,0.58,0,0,7,0,0,0,0.637,0.609,0.397,0.393,0.0,0.204,0.0,0.226,0.0,0.0873,0.637,0.609,0.368,0.39,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
24917,D. Thomalla,M,FC Heidenheim,8,Germany,Bundesliga,2023,447.0,4.771,3,0,18,3,0,0,0.631,2.28,-0.158,0.2,-0.0372,0.204,-0.0553,0.226,0.0154,0.0873,0.631,2.28,-0.149,0.199,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
25067,Danilo Soares,M,Vfl Bochum,15,Germany,Bundesliga,2023,342.0,3.792,3,2,2,1,0,0,0.631,0.777,-0.0646,0.271,0.0,0.204,0.0,0.226,0.0225,0.0873,0.631,0.777,-0.0361,0.269,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
20784,F. Honorat,M,Borussia Monchengladbach,14,Germany,Bundesliga,2023,2367.0,26.116,28,10,4,18,3,9,0.629,0.631,-0.0767,0.183,-0.0764,0.204,-0.056,0.226,0.0,0.0873,0.629,0.631,-0.0619,0.182,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
19069,C. Zimmermann,D,SV Darmstadt 98,18,Germany,Bundesliga,2023,1252.0,13.586,12,8,7,4,0,0,0.626,0.377,-0.0797,0.188,0.0,0.204,0.0,0.226,0.0,0.0873,0.626,0.377,-0.0359,0.186,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
275,E. Choupo-Moting,M,Bayern Munich,3,Germany,Bundesliga,2023,730.0,8.153,7,3,20,4,2,2,0.625,0.675,-0.326,0.225,-0.245,0.204,-0.265,0.226,-0.0122,0.0873,0.625,0.675,-0.361,0.224,-0.0184,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
24794,B. Schmitz,D,1.FC Köln,17,Germany,Bundesliga,2023,1178.0,12.761,13,7,9,6,0,1,0.618,0.529,-0.019,0.197,0.0,0.204,0.0,0.226,0.0418,0.0873,0.618,0.529,0.0241,0.195,0.0365,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
338947,Unknown,Unknown,Bayern Munich,3,Germany,Bundesliga,2023,18.0,0.194,0,0,1,0,0,0,0.616,3.33,-0.586,0.33,0.0,0.204,0.0,0.226,0.0,0.0873,0.616,3.33,-0.594,0.327,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
25268,L. Daschner,M,Vfl Bochum,15,Germany,Bundesliga,2023,574.0,6.181,3,0,17,3,1,1,0.612,0.732,-0.0234,0.209,0.0,0.204,0.0,0.226,0.0,0.0873,0.612,0.732,-0.00313,0.207,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
191233,K. Sildillia,D,SC Freiburg,10,Germany,Bundesliga,2023,1833.0,20.07,20,18,7,2,0,1,0.608,0.38,0.209,0.175,0.0,0.204,0.0,0.226,0.0444,0.0873,0.608,0.38,0.237,0.174,0.0262,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
24968,Unknown,Unknown,FC Augsburg,11,Germany,Bundesliga,2023,29.0,0.325,0,0,2,0,0,0,0.608,0.882,0.232,0.462,0.0,0.204,0.0,0.226,0.066,0.0873,0.608,0.882,0.273,0.459,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
25121,J. Müller,D,SV Darmstadt 98,18,Germany,Bundesliga,2023,1153.0,12.679,12,9,4,3,0,0,0.604,0.368,0.0877,0.199,0.0,0.204,0.0,0.226,0.0,0.0873,0.604,0.368,0.105,0.198,0.0,0.0744,0,,,306,306,0,0,0.0007846962521997865,0.0007846962521997865
